01/01/2016 06:40:00 PM,THEFT,41.765755571,-87.576292427
01/01/2016 07:00:00 PM,ASSAULT,41.780946398,-87.621995369
01/01/2016 03:00:00 PM,THEFT,41.772998982,-87.576478539
01/01/2016 06:03:00 PM,BATTERY,41.757568055,-87.629620433
01/01/2016 02:00:00 AM,BATTERY,41.777223875,-87.758009165
01/01/2016 04:20:00 PM,BATTERY,41.76278075,-87.647989396
01/01/2016 09:05:00 PM,ASSAULT,41.930093882,-87.785677127
01/01/2016 09:00:00 PM,BATTERY,41.745254565,-87.591692886
01/01/2016 05:00:00 AM,BATTERY,41.701811034,-87.563984542
01/01/2016 05:00:00 PM,BATTERY,41.941696617,-87.727263986
01/01/2016 10:28:00 PM,ASSAULT,41.909509901,-87.754996996
01/01/2016 10:00:00 PM,BATTERY,41.914553866,-87.725261297
01/01/2016 04:53:00 PM,CRIMINAL DAMAGE,41.795600242,-87.624110719
01/01/2016 12:25:00 AM,CRIMINAL DAMAGE,41.739600415,-87.61137537
01/01/2016 05:45:00 AM,CRIMINAL DAMAGE,41.875119658,-87.635125211
01/01/2016 12:25:00 AM,CRIMINAL DAMAGE,41.739600415,-87.61137537
01/01/2016 06:00:00 PM,THEFT,41.884494554,-87.627138636
01/01/2016 08:30:00 PM,BATTERY,41.734367539,-87.575653596
01/01/2016 09:16:00 PM,BATTERY,41.889558257,-87.746682182
01/01/2016 09:40:00 PM,BATTERY,41.917863149,-87.672089098
01/01/2016 11:30:00 PM,BATTERY,41.945184683,-87.811069304
01/01/2016 09:15:00 PM,ASSAULT,41.761135248,-87.630900966
01/01/2016 10:00:00 PM,BATTERY,41.78340035,-87.613274825
01/01/2016 03:00:00 PM,BATTERY,41.942462377,-87.747914013
01/01/2016 02:20:00 AM,CRIMINAL DAMAGE,41.965715008,-87.839791964
01/01/2016 06:30:00 PM,BATTERY,41.952430412,-87.750815271
01/01/2016 02:00:00 AM,THEFT,41.739600415,-87.61137537
01/01/2016 10:35:00 PM,BATTERY,41.900665603,-87.737360606
01/01/2016 10:50:00 AM,BATTERY,41.912646265,-87.71339047
01/01/2016 10:06:00 PM,BATTERY,41.780483067,-87.686122155
01/01/2016 11:07:00 PM,BATTERY,41.731543803,-87.655645106
01/01/2016 11:25:00 PM,BATTERY,41.651431329,-87.527258234
01/02/2016 12:01:00 AM,CRIMINAL DAMAGE,41.993016956,-87.785888472
01/01/2016 09:07:00 PM,ASSAULT,41.692122902,-87.661477883
01/01/2016 11:47:00 PM,THEFT,41.718689723,-87.649212618
01/01/2016 11:40:00 PM,ASSAULT,41.731299509,-87.655636683
01/01/2016 03:30:00 AM,CRIMINAL DAMAGE,41.889760548,-87.627998797
01/01/2016 11:20:00 PM,BATTERY,41.904392054,-87.769373468
01/01/2016 10:26:00 PM,BATTERY,41.885778565,-87.76064626
01/01/2016 11:15:00 PM,ASSAULT,41.865122772,-87.694601501
01/01/2016 03:00:00 AM,BATTERY,41.895975375,-87.673082587
01/01/2016 10:00:00 PM,BATTERY,41.772324029,-87.610594282
01/01/2016 10:10:00 PM,BATTERY,41.851491242,-87.728413579
01/01/2016 03:00:00 PM,CRIMINAL DAMAGE,41.813104797,-87.70047791
01/02/2016 12:45:00 AM,ASSAULT,41.85100561,-87.693982186
01/01/2016 02:50:00 AM,BATTERY,41.829784996,-87.686282563
01/02/2016 01:13:00 AM,CRIMINAL DAMAGE,41.851321032,-87.695432542
01/02/2016 01:07:00 AM,CRIMINAL DAMAGE,41.856147706,-87.652334371
01/02/2016 12:46:00 AM,BATTERY,41.754815592,-87.573613665
01/01/2016 12:45:00 AM,BATTERY,41.876245073,-87.655322922
